geocode,Forecast_Year,Pred_R0,Pred_Peak_Week,Pred_Total_Cases_Log,Pred_Total_Cases,Pred_Alpha,Pred_Beta
2902500,2026,2.5076954,19.837675,5.25568,190,0.603706,0.754467
2902609,2026,1.7171355,21.348679,5.432651,227,0.42055488,0.5281023
2902658,2026,2.3273401,20.271097,4.664785,105,0.57536405,0.7029893
2902708,2026,1.7885556,23.657066,5.7875094,325,0.4460285,0.5495851
2902807,2026,1.8677545,20.138565,5.786129,324,0.47181472,0.5437076
2902906,2026,1.9204184,19.982931,6.748442,851,0.4770318,0.57918507
2903003,2026,1.9538206,21.311317,6.202606,493,0.48047262,0.5853115
2903102,2026,1.9992828,22.34237,5.9153643,369,0.5046588,0.597062
2903201,2026,1.5438275,21.793262,7.53451,1870,0.35352692,0.46814606
2903235,2026,1.8858176,19.615135,5.234691,186,0.46355253,0.5780728
2903276,2026,1.9967045,22.82867,5.4823346,239,0.50394744,0.60508084
2903300,2026,1.8632479,16.800827,5.1975055,179,0.4739453,0.5607958
2903409,2026,2.0243144,18.595005,5.843977,344,0.5062776,0.6227764
2903508,2026,1.971518,20.37556,6.760975,862,0.5017152,0.5848732
2903607,2026,2.0088854,22.063316,6.016534,409,0.50714606,0.63040215
2903706,2026,2.0688407,21.599495,5.546228,255,0.5243765,0.6187404
2903805,2026,2.528752,14.263999,4.32515,74,0.60683334,0.77656555
2903904,2026,2.0400746,18.777977,6.7179,826,0.51411575,0.6200397
2903953,2026,2.9342332,20.72757,6.9754777,1069,0.6591808,0.88058
2904001,2026,2.5386777,22.62817,5.8236914,337,0.6095235,0.7683509
2904050,2026,2.297654,17.654358,6.7259283,832,0.5668962,0.6652185
2904100,2026,1.9836206,15.95509,5.4386477,229,0.50446534,0.6190502
2904209,2026,1.7557902,19.493187,5.620166,274,0.43122354,0.5262759
2904308,2026,3.31991,15.23076,6.206148,494,0.6987672,0.99577814
2904407,2026,2.263155,18.67611,5.170355,174,0.5613658,0.68355083
2904506,2026,1.7649658,23.548304,5.5362897,252,0.43749282,0.5240525
2904605,2026,1.5969876,19.324522,6.485738,654,0.37484398,0.4732268
2904704,2026,2.049054,18.557425,6.0137987,408,0.5182125,0.62005574
2904753,2026,1.8875198,21.373657,5.5767274,263,0.47277424,0.57011384
2904803,2026,2.155787,21.606525,5.4358487,228,0.5404754,0.66547453
2904852,2026,2.4667668,18.439259,5.606396,271,0.5953608,0.752445
2904902,2026,2.217616,23.427158,4.798062,120,0.55212027,0.6889505
2905008,2026,2.210785,17.930172,5.92262,372,0.55576235,0.6664495
2905107,2026,2.0037658,25.234346,5.4487643,231,0.5042485,0.592362
2905156,2026,1.8485734,22.46836,5.5819297,264,0.4495834,0.5459775
2905206,2026,1.8363968,21.213144,6.558367,704,0.4588903,0.5510111
2905305,2026,1.8490827,20.464548,5.8933907,361,0.4630006,0.5519475
2905404,2026,2.3199775,19.59198,4.721971,111,0.5708509,0.6999651
2905503,2026,2.0482912,22.421844,5.9023743,364,0.5164817,0.6318048
2905602,2026,1.7837533,21.152018,5.6034307,270,0.44694558,0.5377003
2905701,2026,1.4246881,25.845821,7.008941,1105,0.3032626,0.43227795
2905800,2026,1.7699001,24.117432,5.5558558,257,0.43535462,0.53903997
2905909,2026,1.9313201,18.924952,5.3584657,211,0.4879438,0.5997566
2906006,2026,1.895873,19.58152,5.92449,373,0.4787156,0.57524747
2906105,2026,2.2560763,18.344336,4.6694317,105,0.5533187,0.6707894
2906204,2026,1.7930862,19.450975,5.857231,348,0.4487211,0.5558282
2906303,2026,1.9348409,17.995987,5.2384577,187,0.4869594,0.5774003
2906402,2026,1.7894088,18.630674,4.7826753,118,0.44701573,0.53220904
2906501,2026,1.6374109,22.547853,5.2609043,191,0.39615008,0.4853451
2906600,2026,1.9652698,19.474173,5.3443613,208,0.49835652,0.5921099
2906709,2026,2.0716794,17.11266,6.2902665,538,0.5193061,0.61411256
2906808,2026,1.9274096,21.07512,5.366542,213,0.48591402,0.58218277
2906824,2026,1.8542722,21.065304,5.4570775,233,0.43039355,0.5405412
2906857,2026,1.8582579,22.202688,5.558204,258,0.46445423,0.5541303
2906873,2026,1.6452098,19.907803,6.007427,405,0.40362936,0.4973992
2906899,2026,2.0505147,23.722588,6.6099005,741,0.5132439,0.61464673
2906907,2026,1.9181485,19.71967,5.1363745,169,0.48625496,0.56540835
2907004,2026,2.2347028,28.125195,4.6629686,104,0.55257493,0.6875756
2907103,2026,2.3967097,18.938091,5.9742937,392,0.5895441,0.7193146
2907202,2026,1.7765352,21.773127,5.967349,389,0.43330237,0.53450596
2907301,2026,1.5619054,24.187992,5.1388545,169,0.36415648,0.47859305
2907509,2026,1.6267085,29.727346,5.387922,217,0.39138266,0.4901956
2907558,2026,2.1279566,19.443895,5.4675055,235,0.53748405,0.65525997
2907608,2026,1.9429592,19.345558,5.1893435,178,0.49041915,0.5879228
2907707,2026,1.6175139,23.873043,5.957153,385,0.38791728,0.48179126
2907806,2026,1.6992853,22.605217,5.4738307,237,0.40275842,0.51630205
2907905,2026,2.7881563,24.308756,4.0270257,55,0.6413366,0.84809566
2908002,2026,1.7230436,19.910511,5.9808264,394,0.41869092,0.5153034
2908101,2026,2.79281,14.555561,6.2852407,535,0.6452976,0.8559924
2908200,2026,1.8347658,22.046303,5.599007,269,0.45880434,0.5638449
2908309,2026,1.7331772,26.751854,6.24869,516,0.42727172,0.5404493
2908408,2026,1.6840146,20.099592,5.6758394,290,0.41128814,0.5091419
2908507,2026,1.8221508,24.769867,6.1691027,476,0.45012012,0.5547372
2908606,2026,2.1989326,21.052027,6.1870623,485,0.5452516,0.6611416
2908705,2026,1.9792186,18.6363,6.4814663,651,0.49979785,0.59777534
2908804,2026,2.0920784,23.496075,4.791832,119,0.52385324,0.63255185
2908903,2026,1.8985338,22.65031,6.0857515,438,0.47950795,0.60256565
2909000,2026,1.5886323,20.704567,5.5515275,256,0.3752589,0.47673088
2909109,2026,2.0351481,15.893483,5.4031453,221,0.5159689,0.61854255
2909208,2026,1.8346119,20.766611,5.502661,244,0.4460002,0.54653955
2909307,2026,1.8424661,22.022741,6.1978664,490,0.4665308,0.5598897
2909406,2026,2.3686717,18.106901,5.70186,298,0.5844911,0.71561927
2909505,2026,2.817182,23.656042,4.3193145,74,0.6489383,0.82723236
2909604,2026,2.4000325,24.294994,4.7839932,118,0.5876304,0.7191209
2909703,2026,1.8216109,17.329018,5.286414,196,0.4595367,0.55506283
2909802,2026,1.589428,25.084534,5.6225257,275,0.3767992,0.500253
2909901,2026,1.8660051,22.297657,4.9814754,144,0.46855062,0.5593848
2910008,2026,2.1725519,20.922045,4.7842607,118,0.5465938,0.6462138
2910057,2026,1.5067115,22.22879,4.8736944,129,0.33961052,0.46075332
2910107,2026,1.7779379,19.542599,5.296336,198,0.44460508,0.52763677
2910206,2026,1.9926577,22.824394,4.1039987,59,0.49818793,0.5977252
2910305,2026,3.140413,24.867643,4.305271,73,0.6815557,1.0361578
2910404,2026,1.9230765,19.984425,6.0654745,429,0.48213744,0.5787503
2910503,2026,1.8769358,21.37763,5.362628,212,0.469121,0.5571436
2910602,2026,1.491413,23.803541,5.2497945,189,0.33511218,0.4594217
2910701,2026,1.612845,20.788025,6.0283155,414,0.3815455,0.4830413
2910727,2026,1.54926,21.358143,6.915687,1006,0.35652664,0.46958387
2910750,2026,2.0411649,18.877941,5.052647,155,0.50711584,0.6206352
2910776,2026,2.4941907,13.588439,4.9462953,139,0.60364777,0.7863613
2910800,2026,1.3484316,26.23619,8.575551,5299,0.26241973,0.4076641
2910859,2026,1.7564775,22.735668,4.5820813,96,0.43507978,0.5331279
2910909,2026,2.077059,24.36493,4.483526,87,0.5243007,0.6227201
2911006,2026,2.0051918,21.17081,5.9012766,364,0.5021634,0.6168937
2911105,2026,2.1924438,19.094048,5.893264,361,0.5441469,0.660875
2911204,2026,1.7859554,23.295374,5.644153,281,0.44424683,0.5262594
2911253,2026,1.8656867,16.837736,4.116013,60,0.4674882,0.5602074
2911303,2026,1.9116719,16.393066,6.064817,429,0.48060057,0.59778
2911402,2026,1.6056874,19.541105,4.877663,130,0.37937707,0.48002747
2911501,2026,1.8684182,23.278551,4.617022,100,0.464829,0.56115586
2911600,2026,1.6679572,21.933878,5.4569874,233,0.39759186,0.5042346
2911659,2026,3.2378836,24.065416,6.107461,448,0.6942646,0.97147954
2911709,2026,1.6257225,20.536896,7.0434556,1144,0.38549313,0.49171808
2911808,2026,2.9096706,14.278511,5.1252046,167,0.65239376,0.8421031
2911907,2026,1.9447608,22.380268,4.962351,141,0.48918152,0.5884057
2912004,2026,2.3724644,15.683912,5.960583,386,0.5826938,0.73484844
2912103,2026,1.6791303,20.38682,6.4575887,636,0.41111904,0.5033369
2912202,2026,1.9317966,23.192646,6.019025,410,0.4902768,0.60305804
2912301,2026,2.3502197,17.852583,5.5265822,250,0.575404,0.6882469
2912400,2026,1.9642932,15.784643,5.6275954,276,0.49498922,0.59071434
2912509,2026,1.916096,16.909971,5.406712,221,0.4806888,0.58736664
2912608,2026,2.1087804,20.0064,4.363188,77,0.52581406,0.6398246
2912707,2026,1.9871349,21.016901,4.7395887,113,0.4951228,0.5830624
2912806,2026,2.5198555,13.031631,5.84614,344,0.6037419,0.73899513
2912905,2026,1.632475,19.94569,5.6068034,271,0.39247054,0.50967366
2913002,2026,1.8417264,21.755615,5.249786,189,0.46129236,0.55789244
2913101,2026,2.0762553,19.738173,5.3591523,211,0.5190326,0.6240132
2913200,2026,1.8433948,22.410435,5.910557,367,0.46729308,0.5593613
2913309,2026,1.7747004,24.077574,5.1721697,175,0.4417634,0.53205514
2913408,2026,1.7240628,16.462103,5.3715715,214,0.41306603,0.5251738
2913457,2026,3.3095875,21.260134,4.950568,140,0.69783026,1.0919768
2913507,2026,1.8319279,21.698076,5.657023,285,0.4570005,0.5500586
2913606,2026,1.5202787,20.230412,7.619838,2037,0.3436165,0.45601484
2913705,2026,1.8847868,24.4262,5.1992636,180,0.46947566,0.5656259
2913804,2026,2.5096955,24.025406,5.303565,200,0.59752166,0.76307476
2913903,2026,1.5144489,21.296799,6.3917313,595,0.3400131,0.45979345
2914000,2026,2.387552,15.230913,5.6025987,270,0.5800328,0.70134825
2914109,2026,2.6231132,18.505308,5.088698,161,0.6121813,0.7772602
2914208,2026,4.320478,20.773106,5.425487,226,0.7685165,1.3007337
2914307,2026,2.3153694,21.449987,4.6208887,100,0.5718716,0.702353
2914406,2026,1.8627626,21.789356,6.6541686,775,0.46864843,0.5593244
2914505,2026,1.8215292,19.903128,5.4726105,237,0.45383278,0.54470456
2914604,2026,1.7209035,21.143913,7.073914,1179,0.42401707,0.52328885
2914653,2026,1.6369509,18.63429,5.2178135,183,0.39037925,0.4919152
2914703,2026,1.554034,23.348125,6.8887987,980,0.36277214,0.47529095
2914802,2026,1.4651324,21.798931,8.373119,4328,0.32665968,0.44563186
2914901,2026,1.6952559,20.167185,5.6816754,292,0.4062638,0.5064914
2915007,2026,2.5555172,18.295256,5.2007685,180,0.5879728,0.7294779
2915106,2026,1.5229082,21.570791,5.584791,265,0.33772248,0.45975545
2915205,2026,1.9643941,18.330372,5.5288234,250,0.49753818,0.58811426
2915304,2026,1.8158567,24.504784,5.113259,165,0.45500606,0.5457095
2915353,2026,1.8919495,19.073673,5.3053083,200,0.4773809,0.584439
2915403,2026,1.8592608,30.223948,4.00213,53,0.46219304,0.5601907
2915502,2026,1.5850971,18.711803,6.161407,473,0.3757564,0.48509732
2915601,2026,1.6836283,16.413729,5.95874,386,0.39619985,0.50812316
2915700,2026,3.4945488,24.808672,4.82119,123,0.7138185,1.152993
2915809,2026,1.9893374,18.820267,5.9172955,370,0.4815127,0.59661484
2916005,2026,1.7054753,21.939705,5.7663026,318,0.41551974,0.51221764
2916203,2026,2.2434475,18.245941,5.3142385,202,0.55921495,0.67476535
2916302,2026,1.7359177,18.050394,5.715789,302,0.41665882,0.5265827
2916401,2026,1.6709434,18.91137,6.558942,704,0.39797026,0.4968693
2916500,2026,2.3109753,26.739595,5.131989,168,0.5672945,0.7518229
2916609,2026,2.0006351,18.624187,5.102063,163,0.50472915,0.6244674
2916708,2026,2.4872065,20.245335,4.850006,126,0.6006214,0.76461756
2916807,2026,2.2130103,20.737484,4.9809103,144,0.55172753,0.6886521
2916856,2026,1.8152237,19.86283,5.071186,158,0.4509123,0.5440308
2916906,2026,1.9912016,18.766256,5.7118196,301,0.47895923,0.5803478
2917003,2026,1.5466278,18.648518,4.9166512,135,0.35849574,0.472988
2917102,2026,1.8528804,15.226469,6.0747247,433,0.46402526,0.5550811
2917201,2026,1.9204386,18.389084,5.2065005,181,0.47831815,0.5878743
2917300,2026,1.892565,22.20703,5.8099813,332,0.47607645,0.57466984
2917334,2026,2.5429327,12.256226,5.863907,351,0.6117416,0.79553246
2917359,2026,1.9856571,22.883762,5.7888527,325,0.50275683,0.61948466
2917409,2026,1.6498585,18.598637,6.3457594,569,0.39229512,0.48912126
2917508,2026,1.673408,21.352348,6.73676,841,0.40873823,0.5123247
2917607,2026,1.9676967,17.357044,6.796877,894,0.49632776,0.5887675
2917706,2026,1.8241564,20.957268,5.5360827,252,0.45874083,0.5501133
2917805,2026,2.0643947,23.154642,5.207295,181,0.5156218,0.6192147
2917904,2026,2.1168249,20.264196,4.50977,89,0.53094876,0.64706755
2918001,2026,1.4806783,20.527493,7.494707,1797,0.3314061,0.44500315
2918100,2026,1.6462346,17.561588,6.2033405,493,0.3813785,0.4893452
2918209,2026,3.3218398,20.616209,5.095368,162,0.6989421,1.0064917
2918308,2026,1.7880623,22.22728,4.6910543,107,0.44433582,0.5373174
2918357,2026,2.1288152,22.184631,5.7848125,324,0.53562385,0.63685507
2918407,2026,1.5129099,24.728966,6.956071,1048,0.33597317,0.46713454
2918456,2026,1.9995477,22.389492,5.31397,202,0.50458705,0.59601414
2918506,2026,2.1273496,18.989834,5.806637,331,0.52736664,0.6281614
2918555,2026,2.1952298,17.231256,4.918951,135,0.54069036,0.6621181
2918605,2026,2.5145183,22.958256,5.5018854,244,0.6050078,0.7586444
2918704,2026,2.0774977,16.86109,4.400573,80,0.5160329,0.6236484
2918753,2026,1.8094003,19.716185,5.59661,268,0.4517848,0.55931044
2918803,2026,2.1819837,16.14789,5.813582,333,0.5442718,0.64258665
2918902,2026,2.2222116,17.573536,5.086223,160,0.5581869,0.66213614
2919009,2026,1.6465037,15.66442,5.0652437,157,0.39798784,0.49361426
2919058,2026,2.4159174,19.360886,5.6895227,294,0.59050953,0.7648813
2919108,2026,1.838127,24.485851,4.8886704,131,0.4620062,0.54463613
2919157,2026,1.7282751,22.710394,5.977286,393,0.42708373,0.5239951
2919207,2026,1.4420698,25.1519,6.1101885,449,0.3119353,0.44947496
2919306,2026,2.401785,14.961461,5.522594,249,0.5896208,0.7115871
2919405,2026,2.4343305,18.873966,5.8397455,342,0.59666926,0.74025476
2919504,2026,1.8874179,21.23499,6.4066305,604,0.47825757,0.5711457
2919553,2026,1.7535487,19.898033,7.3717017,1589,0.43646416,0.5268416
2919603,2026,2.0703828,21.627432,5.2510996,189,0.5210871,0.6262651
2919702,2026,2.5799284,14.605151,5.4763947,237,0.61643386,0.79035413
2919801,2026,1.7435495,19.296108,6.338025,564,0.42908692,0.5299861
2919900,2026,1.8159261,21.592335,5.2955785,198,0.45526865,0.5388753
2919959,2026,1.9912289,21.488953,6.0368824,417,0.5009938,0.5977903
2920007,2026,1.6438489,21.141052,5.0050573,148,0.39094025,0.50824964
2920106,2026,1.5189368,19.555489,5.763579,317,0.34497824,0.4600243
2920205,2026,2.3268747,21.544954,5.3118105,201,0.571917,0.6859994
2920304,2026,1.8437563,20.89129,5.3748813,214,0.463535,0.5528289
2920403,2026,1.806845,15.909263,5.7391896,309,0.42294225,0.54526526
2920452,2026,2.1161242,19.567017,5.1293774,167,0.5186615,0.615675
2920502,2026,1.7107944,20.265678,5.9824677,395,0.4184342,0.52311254
2920601,2026,2.2867856,22.463455,4.851054,126,0.57139426,0.6808935
2920700,2026,1.6874088,22.330936,6.3089275,548,0.4119023,0.51299393
2920809,2026,2.7436905,14.667538,6.025985,413,0.64009064,0.83380353
2920908,2026,1.8292553,18.617489,5.667615,288,0.45730466,0.53884166
2921005,2026,1.7309688,23.830404,4.72547,111,0.430362,0.5196841
2921054,2026,2.0775566,17.770603,5.1327124,168,0.52145,0.6196939
2921104,2026,1.8713151,16.17051,5.5001764,243,0.4680142,0.55966604
2921203,2026,1.4859786,20.159824,5.4679813,235,0.3253738,0.4526292
2921302,2026,1.9809259,25.416874,5.188372,178,0.4983404,0.59837073
2921401,2026,2.2060084,20.6822,5.181251,176,0.5485462,0.6580556
2921450,2026,1.8663026,15.30537,5.148817,171,0.4712591,0.5645265
2921500,2026,1.8416051,20.411665,5.6896944,294,0.45570913,0.56357896
2921609,2026,2.3325746,18.53352,5.0144076,149,0.5755228,0.68981475
2921708,2026,1.6805254,22.832855,6.2697153,527,0.40308946,0.5128736
2921807,2026,2.2622018,19.44644,6.2567616,520,0.561089,0.6792783
2921906,2026,2.6380534,17.696451,5.3366504,206,0.6209247,0.79125434
2922003,2026,1.4502864,23.160397,6.198062,490,0.31250992,0.44631302
2922052,2026,2.0466564,20.942938,5.8630476,350,0.5165441,0.6129538
2922102,2026,2.0498266,20.029675,4.405094,80,0.5088247,0.596444
2922201,2026,1.7527797,25.144175,4.448222,84,0.4348702,0.5317287
2922250,2026,2.4353209,22.015255,5.4779925,238,0.5903167,0.7215668
2922300,2026,1.7336458,23.500353,5.5012093,243,0.4263432,0.5269308
2922409,2026,2.642393,20.352055,5.7403693,310,0.58228755,0.73742706
2922508,2026,1.9529792,21.340937,4.510227,89,0.49068964,0.6023896
2922607,2026,1.9482573,20.95817,4.7834706,118,0.48660415,0.6092872
2922656,2026,1.7708367,25.743195,5.3793917,215,0.4238911,0.52921534
2922706,2026,1.8304129,20.406229,5.7024207,298,0.460541,0.55556273
2922730,2026,1.7168201,21.119024,5.6110907,272,0.4248695,0.52843845
2922755,2026,2.305862,23.887144,4.638062,102,0.5677381,0.6913571
2922805,2026,1.8811617,25.128965,4.579622,96,0.47400206,0.56809056
2922854,2026,2.1032445,20.346556,5.247172,189,0.52954614,0.64065605
2922904,2026,1.7337055,24.647627,4.9256916,136,0.4240469,0.5217525
2923001,2026,1.8230953,17.366526,5.866482,352,0.44225174,0.54353756
2923035,2026,1.7112842,21.944374,5.985697,396,0.42096,0.52721584
2923100,2026,1.8694968,34.999634,4.4047537,80,0.4651376,0.5607592
2923209,2026,2.1641653,21.616463,5.5012865,244,0.5438379,0.65709907
2923308,2026,2.2501051,21.273153,4.5162973,90,0.5555911,0.6761209
2923357,2026,1.8135388,21.308079,5.534164,252,0.45271993,0.5535605
2923407,2026,2.459105,20.020597,5.594321,267,0.5900752,0.7348705
2923506,2026,2.085095,17.823542,5.3882785,217,0.52568066,0.625142
2923605,2026,1.6607789,19.032751,6.110626,449,0.40079778,0.49804348
2923704,2026,2.2842836,22.048002,5.998582,401,0.5615625,0.6935489
2923803,2026,2.0046785,19.495556,5.867853,352,0.5051413,0.5916619
2923902,2026,2.2975404,19.925024,5.8555837,348,0.5614007,0.68779325
2924009,2026,1.613259,25.030281,6.424945,616,0.37016806,0.48718125
2924058,2026,1.4296358,25.058777,5.2213497,184,0.30969566,0.4343264
2924108,2026,1.7742758,34.99962,3.9396994,50,0.43644086,0.5788035
2924306,2026,1.5063729,20.684631,6.674308,790,0.33624575,0.49701533
2924405,2026,2.3995314,17.457542,4.946125,139,0.58889085,0.73491234
2924504,2026,2.4588146,23.373055,5.828059,338,0.5988869,0.7488092
2924603,2026,1.6949041,23.491108,4.7838206,118,0.4096577,0.5228034
2924652,2026,1.860365,21.4427,5.481692,239,0.4682342,0.55744666
2924678,2026,4.0298543,17.9398,4.537404,92,0.75182724,1.3296198
2924702,2026,2.1083577,14.579673,6.6207585,749,0.52947474,0.639212
2924801,2026,2.3476639,16.440151,5.919602,371,0.57788557,0.7037988
2924900,2026,1.8082639,20.95157,4.625357,101,0.4518818,0.54487526
2925006,2026,1.8901705,22.84728,6.2641478,524,0.47667074,0.5614769
2925105,2026,1.9251945,18.621485,6.389091,594,0.4825328,0.5833169
2925204,2026,1.5981184,23.372295,5.3313174,205,0.37048972,0.48700133
2925253,2026,1.7275083,21.50497,4.826382,123,0.42576736,0.53649616
2925303,2026,1.4264221,22.637554,7.306096,1488,0.30158743,0.44258547
2925402,2026,2.134734,20.359571,4.532265,91,0.5364413,0.64336693
2925501,2026,1.7982363,22.071404,5.2685723,193,0.44992906,0.5394771
2925600,2026,2.1246328,21.62364,5.7509193,313,0.5364802,0.64438766
2925709,2026,2.6842725,17.365011,7.0257993,1124,0.6288008,0.80421054
2925758,2026,2.7595894,20.674664,4.9351544,138,0.6408845,0.83853996
2925808,2026,2.2052855,20.869415,4.6678247,105,0.5465615,0.66156894
2925907,2026,1.7780081,20.05564,5.054681,155,0.43668887,0.53093696
2925931,2026,2.0427146,19.831593,5.6163206,273,0.51361465,0.6215548
2925956,2026,1.8012279,19.817595,5.3510094,209,0.44898185,0.55782586
2926004,2026,1.7796385,22.867935,5.7789035,322,0.43363246,0.5485693
2926103,2026,2.078099,24.768198,5.516415,247,0.5175542,0.6481906
2926202,2026,2.7580922,15.819483,5.069649,158,0.64292556,0.82398653
2926301,2026,1.5248531,19.205242,5.778447,322,0.34606475,0.45578697
2926400,2026,1.8135357,18.543959,5.8527336,347,0.44973162,0.5399415
2926509,2026,1.5982398,18.940638,4.474628,86,0.37668404,0.4762347
2926608,2026,1.7809641,19.520517,5.54216,254,0.43814036,0.5311349
2926657,2026,2.5321932,22.51177,5.4521823,232,0.6098558,0.74730265
2926707,2026,1.9461832,20.549423,5.7820907,323,0.49126384,0.5785058
2926806,2026,1.8311301,17.626736,5.524776,249,0.45355228,0.54987884
2926905,2026,2.0016952,10.064037,5.245781,188,0.503456,0.5919236
2927002,2026,1.4714129,22.620058,5.506611,245,0.32593673,0.45919132
2927101,2026,1.7169919,24.914566,6.057706,426,0.42285332,0.51588106
2927200,2026,1.9338201,18.911613,5.535074,252,0.48249513,0.58444923
2927408,2026,1.350436,25.861162,9.007859,8166,0.26364532,0.40574017
2927507,2026,1.8596979,22.757532,5.6134233,273,0.4715573,0.55405843
2927606,2026,2.1736002,17.67509,5.4986286,243,0.53570086,0.6374444
